axis,error_code,start_time,end_time,duration_sec,log_entries
Lower/Y north,7901.0,2025-10-14 13:20:28.374,2025-10-14 13:21:23.208,54.834,6
Lower/Y north,7490.0,2025-10-14 13:21:34.721,2025-10-14 13:21:58.572,23.851,3
Lower/Y north,7901.0,2025-10-14 13:22:10.357,2025-10-14 13:28:37.459,387.102,36
Lower/Y north,7901.0,2025-10-14 13:28:59.116,2025-10-14 13:29:42.981,43.865,5
Lower/Y north,7901.0,2025-10-14 13:30:17.249,2025-10-14 13:38:56.215,518.966,48
Lower/Y north,7901.0,2025-10-14 13:39:19.247,2025-10-14 13:41:55.514,156.267,15
Lower/Y north,7490.0,2025-10-14 15:48:32.249,2025-10-14 15:48:43.493,11.244,2
Lower/Y north,7901.0,2025-10-14 15:48:54.457,2025-10-14 15:49:29.003,34.546,4
Lower/Y north,7490.0,2025-10-14 15:49:40.789,2025-10-14 15:49:52.582,11.793,2
Lower/Y north,7490.0,2025-10-14 15:50:16.710,2025-10-14 15:50:28.498,11.788,2
Lower/Y north,7490.0,2025-10-14 15:51:52.937,2025-10-14 15:52:05.271,12.334,2
Lower/Y north,7901.0,2025-10-14 15:52:17.058,2025-10-14 15:53:24.504,67.446,7
Lower/Y north,7901.0,2025-10-14 15:53:47.804,2025-10-14 15:54:11.657,23.853,3
Lower/Y north,7901.0,2025-10-14 15:54:35.234,2025-10-14 15:54:57.710,22.476,3
Lower/Y north,7901.0,2025-10-14 15:55:21.288,2025-10-14 15:57:01.905,100.617,10
Lower/Y north,7412.0,2025-10-14 17:26:08.951,2025-10-14 17:26:32.803,23.852,3
Lower/Y north,7490.0,2025-10-14 17:27:08.995,2025-10-14 17:28:09.033,60.038,6
Lower/Y north,7901.0,2025-10-14 17:28:44.947,2025-10-14 17:29:32.371,47.424,5
Lower/Y north,7490.0,2025-10-14 17:29:43.891,2025-10-14 17:30:08.017,24.126,3
Lower/Y north,7901.0,2025-10-14 17:30:19.806,2025-10-14 17:30:31.868,12.062,2
Lower/Y north,7452.0,2025-10-14 17:31:40.951,2025-10-14 17:32:04.804,23.853,3
Lower/Y north,7490.0,2025-10-14 17:32:16.862,2025-10-14 17:32:28.924,12.062,2
Lower/Y north,7901.0,2025-10-14 17:32:40.988,2025-10-14 17:33:04.842,23.854,3
Lower/Y north,7901.0,2025-10-14 17:33:28.970,2025-10-14 17:33:40.211,11.241,2
Lower/Y north,7490.0,2025-10-14 17:33:51.996,2025-10-14 17:34:04.061,12.065,2
Lower/Y north,7901.0,2025-10-14 17:34:15.026,2025-10-14 17:34:36.958,21.932,3
Lower/Y north,7901.0,2025-10-14 17:34:59.440,2025-10-14 17:36:16.479,77.039,8
Lower/Y north,7901.0,2025-10-14 17:36:39.232,2025-10-14 17:37:12.402,33.17,4
Lower/Y north,7901.0,2025-10-14 17:37:35.439,2025-10-14 17:37:46.682,11.243,2
Lower/Y north,7490.0,2025-10-14 17:37:58.743,2025-10-14 17:38:21.772,23.029,3
Lower/Y north,7901.0,2025-10-14 17:38:33.832,2025-10-14 17:38:45.625,11.793,2
Lower/Y north,7490.0,2025-10-14 17:39:20.716,2025-10-14 17:40:08.141,47.425,5
Lower/Y north,7490.0,2025-10-14 18:25:48.047,2025-10-14 18:25:59.554,11.507,2
Lower/Y north,7901.0,2025-10-14 18:26:09.976,2025-10-14 18:26:55.479,45.503,5
Lower/Y north,7901.0,2025-10-14 18:27:19.609,2025-10-14 18:27:31.125,11.516,2
Lower/Y north,7490.0,2025-10-14 18:27:42.638,2025-10-14 18:28:07.041,24.403,3
Lower/Y north,7901.0,2025-10-14 18:28:20.467,2025-10-14 18:28:31.708,11.241,2
Lower/Y north,7490.0,2025-10-14 18:28:43.778,2025-10-14 18:29:19.684,35.906,4
Lower/Y north,7901.0,2025-10-14 18:29:31.479,2025-10-14 18:29:54.510,23.031,3
Lower/Y north,7901.0,2025-10-16 06:00:32.977,2025-10-16 06:00:56.550,23.573,3
Lower/Y north,7490.0,2025-10-16 06:01:08.612,2025-10-16 06:01:20.400,11.788,2
Lower/Y north,7901.0,2025-10-16 06:01:32.461,2025-10-16 06:04:54.228,201.767,18
Lower/Y north,7901.0,2025-10-16 06:05:29.060,2025-10-16 06:05:40.298,11.238,2
Lower/Y north,7490.0,2025-10-16 06:05:51.813,2025-10-16 06:06:03.602,11.789,2
Lower/Y north,7901.0,2025-10-16 06:06:15.114,2025-10-16 06:06:37.041,21.927,3
Lower/Y north,7901.0,2025-10-16 06:06:59.521,2025-10-16 06:07:21.729,22.208,3
Lower/Y north,7901.0,2025-10-16 06:07:44.214,2025-10-16 06:09:45.110,120.896,12
Lower/Y north,7901.0,2025-10-16 06:10:31.163,2025-10-16 06:11:04.342,33.179,4
Lower/Y north,7901.0,2025-10-16 06:11:36.959,2025-10-16 06:12:10.134,33.175,4
Lower/Y north,7490.0,2025-10-16 06:12:33.710,2025-10-16 06:12:56.738,23.028,3
Lower/Y north,7901.0,2025-10-16 06:13:08.253,2025-10-16 06:13:52.112,43.859,5
Lower/Y north,7901.0,2025-10-16 06:14:15.139,2025-10-16 06:16:40.715,145.576,14
Lower/Y north,7490.0,2025-10-16 10:07:29.490,2025-10-16 10:07:40.997,11.507,2
Lower/Y north,7490.0,2025-10-17 08:33:34.814,2025-10-17 08:33:58.939,24.125,3
Lower/Y north,7490.0,2025-10-17 08:34:22.790,2025-10-17 08:34:34.854,12.064,2
Lower/Y north,7490.0,2025-10-17 10:09:05.545,2025-10-17 10:09:16.781,11.236,2
Lower/Y north,7490.0,2025-10-18 01:46:30.699,2025-10-18 01:46:54.826,24.127,2
Lower/Y north,7490.0,2025-10-19 08:37:24.749,2025-10-19 08:37:37.088,12.339,2
Lower/Y north,7490.0,2025-10-19 10:12:32.110,2025-10-19 10:12:43.627,11.517,2
Lower/Y north,7901.0,2025-10-19 10:13:19.805,2025-10-19 10:13:31.872,12.067,2
Lower/Y north,7490.0,2025-10-19 17:32:08.936,2025-10-19 17:32:20.995,12.059,2
Lower/Y north,7490.0,2025-10-19 18:22:11.093,2025-10-19 18:22:23.157,12.064,2
Lower/Y north,7452.0,2025-10-20 06:50:39.923,2025-10-20 06:51:27.619,47.696,5
Lower/Y north,7901.0,2025-10-20 06:51:39.408,2025-10-20 06:52:14.229,34.821,4
Lower/Y north,7452.0,2025-10-20 06:52:26.017,2025-10-20 06:52:37.804,11.787,2
Lower/Y north,7901.0,2025-10-20 06:53:01.929,2025-10-20 06:53:26.056,24.127,3
Lower/Y north,7490.0,2025-10-20 06:53:37.840,2025-10-20 06:54:01.965,24.125,3
Lower/Y north,7490.0,2025-10-20 06:54:25.822,2025-10-20 06:54:49.945,24.123,3
Lower/Y north,7901.0,2025-10-20 06:55:02.006,2025-10-20 06:55:25.857,23.851,3
Lower/Y north,7490.0,2025-10-20 08:31:50.038,2025-10-20 08:32:50.077,60.039,6
Lower/Y north,7901.0,2025-10-20 08:33:02.138,2025-10-20 08:33:13.928,11.79,2
Lower/Y north,7490.0,2025-10-20 08:33:25.989,2025-10-20 08:34:26.026,60.037,6
Lower/Y north,7901.0,2025-10-20 08:35:26.064,2025-10-20 08:35:38.124,12.06,2
Lower/Y north,7490.0,2025-10-20 08:35:49.916,2025-10-20 08:36:01.977,12.061,2
Lower/Y north,7490.0,2025-10-20 08:36:26.103,2025-10-20 08:36:37.892,11.789,2
Lower/Y north,7490.0,2025-10-20 08:37:02.018,2025-10-20 08:37:13.804,11.786,2
Lower/Y north,7901.0,2025-10-20 08:37:26.137,2025-10-20 08:37:38.202,12.065,2
Lower/Y north,7490.0,2025-10-20 08:37:49.991,2025-10-20 08:38:02.056,12.065,2
Lower/Y north,7901.0,2025-10-20 08:38:13.840,2025-10-20 08:38:26.176,12.336,2
Lower/Y north,7490.0,2025-10-20 08:38:37.963,2025-10-20 08:39:13.876,35.913,4
Lower/Y north,7490.0,2025-10-20 08:39:38.004,2025-10-20 08:40:01.851,23.847,3
Lower/Y north,7901.0,2025-10-20 08:44:48.064,2025-10-20 08:44:59.853,11.789,2
Lower/Y north,7901.0,2025-10-20 08:45:23.978,2025-10-20 08:45:36.040,12.062,2
Lower/Y north,7901.0,2025-10-20 08:46:24.015,2025-10-20 08:46:48.138,24.123,3
Lower/Y north,7490.0,2025-10-20 08:46:59.930,2025-10-20 08:47:24.055,24.125,3
Lower/Y north,7490.0,2025-10-20 08:47:48.177,2025-10-20 08:47:59.965,11.788,2
Lower/Y north,7490.0,2025-10-20 08:48:24.086,2025-10-20 08:50:12.104,108.018,9
Lower/Y north,7490.0,2025-10-20 08:50:35.956,2025-10-20 08:50:48.017,12.061,2
Lower/Y north,7490.0,2025-10-20 08:51:12.142,2025-10-20 08:52:36.031,83.889,8
Lower/Y north,7490.0,2025-10-20 10:06:21.622,2025-10-20 10:06:58.083,36.461,4
Lower/Y north,7490.0,2025-10-20 10:07:21.935,2025-10-20 10:07:58.124,36.189,4
Lower/Y north,7901.0,2025-10-20 10:08:10.189,2025-10-20 10:08:21.974,11.785,2
Lower/Y north,7901.0,2025-10-20 10:09:09.952,2025-10-20 10:09:34.076,24.124,3
Lower/Y north,7901.0,2025-10-20 10:09:57.927,2025-10-20 10:10:21.781,23.854,3
Lower/Y north,7901.0,2025-10-20 10:12:08.147,2025-10-20 10:12:19.113,10.966,2
Lower/Y north,7901.0,2025-10-20 10:12:42.142,2025-10-20 10:12:53.109,10.967,2
Lower/Y north,7490.0,2025-10-20 10:13:04.899,2025-10-20 10:13:16.687,11.788,2
Lower/Y north,7490.0,2025-10-20 10:13:39.985,2025-10-20 10:13:51.777,11.792,2
Lower/Y north,7901.0,2025-10-20 10:14:27.144,2025-10-20 10:15:14.022,46.878,5
Lower/Y north,7901.0,2025-10-20 10:16:00.355,2025-10-20 10:17:29.450,89.095,9
Lower/Y north,7901.0,2025-10-20 10:17:52.206,2025-10-20 10:19:11.165,78.959,8
Lower/Y north,7901.0,2025-10-20 10:19:34.467,2025-10-20 10:21:05.486,91.019,9
Lower/Y north,7901.0,2025-10-20 10:21:28.238,2025-10-20 10:21:39.477,11.239,2
Lower/Y north,7490.0,2025-10-20 10:21:52.089,2025-10-20 10:22:04.147,12.058,2
Lower/Y north,7901.0,2025-10-20 10:22:15.939,2025-10-20 10:24:20.953,125.014,12
Lower/Y north,7901.0,2025-10-20 10:24:44.255,2025-10-20 10:25:28.943,44.688,5
Lower/Y north,7901.0,2025-10-20 10:25:52.517,2025-10-20 10:26:37.755,45.238,5
Lower/Y north,7901.0,2025-10-20 10:27:24.081,2025-10-20 10:27:35.325,11.244,2
Lower/Y north,7901.0,2025-10-20 10:27:58.078,2025-10-20 10:28:09.592,11.514,2
Lower/Y north,7490.0,2025-10-20 10:28:21.653,2025-10-20 10:28:45.503,23.85,3
Lower/Y north,7901.0,2025-10-20 10:28:57.294,2025-10-20 10:29:18.951,21.657,3
Lower/Y north,7490.0,2025-10-20 10:29:30.462,2025-10-20 10:29:42.527,12.065,2
Lower/Y north,7901.0,2025-10-20 10:29:54.319,2025-10-20 10:30:27.216,32.897,4
Lower/Y north,7901.0,2025-10-20 10:30:49.992,2025-10-20 10:31:23.694,33.702,4
Lower/Y north,7901.0,2025-10-20 10:32:09.202,2025-10-20 10:32:31.132,21.93,3
Lower/Y north,7901.0,2025-10-20 10:33:05.125,2025-10-20 10:34:22.165,77.04,8
Lower/Y north,7901.0,2025-10-20 10:34:45.742,2025-10-20 10:34:57.257,11.515,2
Lower/Y north,7901.0,2025-10-20 10:35:19.195,2025-10-20 10:35:30.433,11.238,2
Lower/Y north,7901.0,2025-10-20 10:35:52.367,2025-10-20 10:36:24.990,32.623,4
Lower/Y north,7490.0,2025-10-20 10:36:59.533,2025-10-20 10:37:22.835,23.302,3
Lower/Y north,7901.0,2025-10-20 10:37:57.109,2025-10-20 10:39:05.095,67.986,7
Lower/Y north,7901.0,2025-10-20 10:39:27.300,2025-10-20 10:39:48.959,21.659,3
Lower/Y north,7490.0,2025-10-20 10:40:00.471,2025-10-20 10:40:12.808,12.337,2
Lower/Y north,7901.0,2025-10-20 10:40:24.598,2025-10-20 10:41:53.976,89.378,9
Lower/Y north,7452.0,2025-10-20 10:42:50.999,2025-10-20 10:43:02.788,11.789,2
Lower/Y north,7490.0,2025-10-20 10:43:25.544,2025-10-20 10:43:37.604,12.06,2
Lower/Y north,7901.0,2025-10-20 10:43:49.120,2025-10-20 10:44:44.226,55.106,6
Lower/Y north,7490.0,2025-10-20 10:44:55.465,2025-10-20 10:45:19.864,24.399,3
Lower/Y north,7490.0,2025-10-20 10:46:07.840,2025-10-20 10:46:44.030,36.19,4
Lower/Y north,7901.0,2025-10-20 10:46:55.818,2025-10-20 10:47:19.943,24.125,3
Lower/Y north,7901.0,2025-10-20 10:47:43.791,2025-10-20 10:47:55.853,12.062,2
Lower/Y north,7490.0,2025-10-20 12:03:52.001,2025-10-20 12:04:03.790,11.789,2
Lower/Y north,7901.0,2025-10-20 12:04:16.127,2025-10-20 12:04:27.916,11.789,2
Lower/Y north,7490.0,2025-10-20 12:04:39.712,2025-10-20 12:05:03.835,24.123,3
Lower/Y north,7901.0,2025-10-20 12:05:15.352,2025-10-20 12:05:27.141,11.789,2
Lower/Y north,7901.0,2025-10-20 12:05:50.722,2025-10-20 12:06:26.362,35.64,4
Lower/Y north,7490.0,2025-10-20 12:07:01.735,2025-10-20 12:07:13.255,11.52,2
Lower/Y north,7901.0,2025-10-20 12:07:24.215,2025-10-20 12:08:33.584,69.369,7
Lower/Y north,7490.0,2025-10-20 12:08:45.918,2025-10-20 12:09:10.046,24.128,3
Lower/Y north,7901.0,2025-10-20 12:09:21.835,2025-10-20 12:09:33.899,12.064,2
Lower/Y north,7901.0,2025-10-20 12:10:21.333,2025-10-20 12:10:33.123,11.79,2
Lower/Y north,7490.0,2025-10-20 12:10:44.914,2025-10-20 12:10:56.698,11.784,2
Lower/Y north,7490.0,2025-10-20 12:11:20.826,2025-10-20 12:12:31.833,71.007,7
Lower/Y north,7490.0,2025-10-20 12:12:55.140,2025-10-20 12:13:18.719,23.579,3
Lower/Y north,7490.0,2025-10-20 12:13:42.023,2025-10-20 12:14:05.873,23.85,3
Lower/Y north,7490.0,2025-10-20 13:42:00.825,2025-10-20 13:42:13.166,12.341,2
Lower/Y north,7901.0,2025-10-20 13:42:24.951,2025-10-20 13:42:36.740,11.789,2
Lower/Y north,7490.0,2025-10-20 13:42:48.254,2025-10-20 13:43:11.835,23.581,3
Lower/Y north,7901.0,2025-10-20 13:44:09.683,2025-10-20 13:46:05.112,115.429,11
Lower/Y north,7901.0,2025-10-20 13:46:28.414,2025-10-20 13:48:35.634,127.22,12
Lower/Y north,7901.0,2025-10-20 13:48:58.668,2025-10-20 13:49:44.722,46.054,5
Lower/Y north,7901.0,2025-10-20 13:50:08.580,2025-10-20 13:52:01.529,112.949,11
Lower/Y north,7901.0,2025-10-20 13:52:48.410,2025-10-20 13:53:21.033,32.623,4
Lower/Y north,7901.0,2025-10-20 13:54:08.456,2025-10-20 13:54:31.216,22.76,3
Lower/Y north,7901.0,2025-10-20 13:54:54.243,2025-10-20 13:56:11.004,76.761,8
Lower/Y north,7490.0,2025-10-20 13:56:22.518,2025-10-20 13:56:34.854,12.336,2
Lower/Y north,7452.0,2025-10-20 13:56:57.883,2025-10-20 13:57:22.011,24.128,3
Lower/Y north,7490.0,2025-10-20 17:13:10.259,2025-10-20 17:13:21.499,11.24,2
Lower/Y north,7901.0,2025-10-20 17:13:32.467,2025-10-20 17:15:01.567,89.1,9
Lower/Y north,7901.0,2025-10-20 17:15:24.323,2025-10-20 17:19:05.293,220.97,21
Lower/Y north,7490.0,2025-10-20 17:19:39.561,2025-10-20 17:19:51.626,12.065,2
Lower/Y north,7901.0,2025-10-20 17:20:50.565,2025-10-20 17:21:13.321,22.756,3
Lower/Y north,7901.0,2025-10-20 17:26:21.464,2025-10-20 17:26:43.125,21.661,3
Lower/Y north,7901.0,2025-10-20 19:11:13.526,2025-10-20 19:11:26.409,12.883,2
Lower/Y north,7490.0,2025-10-22 05:39:54.366,2025-10-22 05:40:18.492,24.126,3
Lower/Y north,7490.0,2025-10-22 05:40:43.988,2025-10-22 05:41:07.286,23.298,3
Lower/Y north,7901.0,2025-10-22 05:45:18.682,2025-10-22 05:45:29.375,10.693,2
Lower/Y north,7901.0,2025-10-22 05:45:52.408,2025-10-22 05:46:37.369,44.961,5
Lower/Y north,7901.0,2025-10-22 05:47:00.672,2025-10-22 05:47:11.635,10.963,2
Lower/Y north,7901.0,2025-10-22 05:47:34.661,2025-10-22 05:48:30.865,56.204,6
Lower/Y north,7901.0,2025-10-22 05:48:54.441,2025-10-22 05:49:05.683,11.242,2
Lower/Y north,7901.0,2025-10-22 05:49:27.336,2025-10-22 05:50:01.613,34.277,4
Lower/Y north,7490.0,2025-10-22 05:50:13.126,2025-10-22 05:50:24.909,11.783,2
Lower/Y north,7901.0,2025-10-22 05:50:36.425,2025-10-22 05:50:47.668,11.243,2
Lower/Y north,7901.0,2025-10-22 05:51:10.693,2025-10-22 05:51:32.351,21.658,3
Lower/Y north,7901.0,2025-10-22 05:51:55.382,2025-10-22 05:52:40.070,44.688,5
Lower/Y north,7901.0,2025-10-22 05:53:03.642,2025-10-22 05:53:47.505,43.863,5
Lower/Y north,7901.0,2025-10-22 05:54:21.501,2025-10-22 05:55:05.365,43.864,5
Lower/Y north,7490.0,2025-10-22 05:55:17.425,2025-10-22 05:55:28.943,11.518,2
Lower/Y north,7901.0,2025-10-22 05:55:40.452,2025-10-22 05:56:24.592,44.14,5
Lower/Y north,7901.0,2025-10-22 05:57:10.376,2025-10-22 05:57:32.581,22.205,3
Lower/Y north,7452.0,2025-10-22 05:58:30.145,2025-10-22 05:59:42.525,72.38,7
Lower/Y north,7490.0,2025-10-22 06:00:30.221,2025-10-22 06:00:42.285,12.064,2
Lower/Y north,7901.0,2025-10-22 06:00:54.345,2025-10-22 06:01:06.412,12.067,2
Lower/Y north,7490.0,2025-10-22 06:01:18.471,2025-10-22 06:01:42.329,23.858,3
Lower/Y north,7490.0,2025-10-22 06:02:06.452,2025-10-22 06:02:18.238,11.786,2
Lower/Y north,7901.0,2025-10-22 06:24:19.749,2025-10-22 06:24:43.603,23.854,3
Lower/Y north,7490.0,2025-10-22 06:25:43.640,2025-10-22 06:25:55.701,12.061,2
Lower/Y north,7901.0,2025-10-22 06:26:07.768,2025-10-22 06:26:19.554,11.786,2
Lower/Y north,7490.0,2025-10-22 06:27:43.721,2025-10-22 06:28:07.576,23.855,3
Lower/Y north,7901.0,2025-10-22 06:28:18.813,2025-10-22 06:28:52.263,33.45,4
Lower/Y north,7452.0,2025-10-22 06:35:44.593,2025-10-22 06:40:32.726,288.133,25
Lower/Y north,7452.0,2025-10-22 06:40:56.574,2025-10-22 06:41:32.762,36.188,4
Lower/Y north,7452.0,2025-10-22 06:41:56.338,2025-10-22 06:43:05.695,69.357,7
Lower/Y north,7490.0,2025-10-22 06:43:17.761,2025-10-22 06:43:29.830,12.069,2
Lower/Y north,7490.0,2025-10-22 06:44:17.798,2025-10-22 06:44:41.651,23.853,3
Lower/Y north,7452.0,2025-10-22 06:44:53.713,2025-10-22 06:45:29.630,35.917,4
Lower/Y north,7901.0,2025-10-22 06:45:53.749,2025-10-22 06:46:05.812,12.063,2
Lower/Y north,7490.0,2025-10-22 06:46:17.603,2025-10-22 06:46:41.726,24.123,3
Lower/Y north,7901.0,2025-10-22 06:46:53.790,2025-10-22 06:47:17.637,23.847,3
Lower/Y north,7901.0,2025-10-22 06:47:41.764,2025-10-22 06:47:53.833,12.069,2
Lower/Y north,7490.0,2025-10-22 06:48:05.613,2025-10-22 06:49:41.568,95.955,9
Lower/Y north,7490.0,2025-10-22 08:34:58.983,2025-10-22 08:35:10.773,11.79,2
Lower/Y north,7901.0,2025-10-22 08:35:46.684,2025-10-22 08:36:10.811,24.127,3
Lower/Y north,7490.0,2025-10-22 08:36:46.720,2025-10-22 08:36:58.784,12.064,2
Lower/Y north,7901.0,2025-10-22 08:37:34.697,2025-10-22 08:37:46.759,12.062,2
Lower/Y north,7490.0,2025-10-22 08:37:58.548,2025-10-22 08:38:10.890,12.342,2
Lower/Y north,7490.0,2025-10-22 08:38:58.586,2025-10-22 08:39:10.649,12.063,2
Lower/Y north,7490.0,2025-10-22 08:39:34.771,2025-10-22 08:40:10.684,35.913,4
Lower/Y north,7490.0,2025-10-22 08:40:34.807,2025-10-22 08:40:46.598,11.791,2
Lower/Y north,7490.0,2025-10-22 08:41:10.724,2025-10-22 08:41:46.633,35.909,4
Lower/Y north,7901.0,2025-10-22 08:41:58.694,2025-10-22 08:42:34.610,35.916,4
Lower/Y north,7490.0,2025-10-22 08:42:46.672,2025-10-22 08:43:46.709,60.037,6
Lower/Y north,7490.0,2025-10-22 09:44:01.648,2025-10-22 09:44:13.710,12.062,2
Lower/Y north,7490.0,2025-10-22 09:45:01.688,2025-10-22 09:46:01.727,60.039,6
Lower/Y north,7901.0,2025-10-22 09:46:48.058,2025-10-22 09:47:20.955,32.897,4
Lower/Y north,7901.0,2025-10-22 09:47:44.252,2025-10-22 09:47:55.491,11.239,2
Lower/Y north,7901.0,2025-10-22 09:48:19.621,2025-10-22 09:49:27.885,68.264,7
Lower/Y north,7490.0,2025-10-22 09:49:39.671,2025-10-22 09:49:51.734,12.063,2
Lower/Y north,7901.0,2025-10-22 09:50:03.796,2025-10-22 09:50:27.645,23.849,3
Lower/Y north,7490.0,2025-10-22 09:50:39.710,2025-10-22 09:51:27.685,47.975,5
Lower/Y north,7901.0,2025-10-22 09:51:39.748,2025-10-22 09:52:15.657,35.909,4
Lower/Y north,7490.0,2025-10-22 10:10:38.834,2025-10-22 10:11:26.807,47.973,5
Lower/Y north,7490.0,2025-10-22 10:13:02.758,2025-10-22 10:13:26.612,23.854,3
Lower/Y north,7490.0,2025-10-22 10:13:50.738,2025-10-22 10:14:26.650,35.912,4
Lower/Y north,7490.0,2025-10-22 10:14:50.778,2025-10-22 10:15:14.626,23.848,3
Lower/Y north,7490.0,2025-10-22 10:16:02.599,2025-10-22 10:17:02.635,60.036,6
Lower/Y north,7901.0,2025-10-22 10:17:26.761,2025-10-22 10:17:50.892,24.131,3
Lower/Y north,7490.0,2025-10-22 10:18:02.682,2025-10-22 10:18:14.742,12.06,2
Lower/Y north,7490.0,2025-10-22 11:44:55.629,2025-10-22 11:45:07.690,12.061,2
Lower/Y north,7901.0,2025-10-22 11:46:19.797,2025-10-22 11:46:54.070,34.273,4
Lower/Y north,7490.0,2025-10-22 11:47:06.131,2025-10-22 11:47:30.263,24.132,3
Lower/Y north,7490.0,2025-10-22 11:47:54.662,2025-10-22 11:48:29.484,34.822,4
Lower/Y north,7901.0,2025-10-22 11:48:40.723,2025-10-22 11:48:52.239,11.516,2
Lower/Y north,7901.0,2025-10-22 11:49:16.093,2025-10-22 11:50:37.517,81.424,8
Lower/Y north,7901.0,2025-10-22 11:51:23.301,2025-10-22 11:51:35.366,12.065,2
Lower/Y north,7490.0,2025-10-22 11:51:47.156,2025-10-22 11:52:10.735,23.579,3
Lower/Y north,7901.0,2025-10-22 13:28:15.821,2025-10-22 13:28:38.852,23.031,3
Lower/Y north,7901.0,2025-10-22 16:48:19.956,2025-10-22 16:48:41.887,21.931,3
Lower/Y north,7490.0,2025-10-22 16:48:53.675,2025-10-22 16:49:15.882,22.207,2
Lower/Y north,7901.0,2025-10-22 18:17:50.284,2025-10-22 18:18:06.188,15.904,2
Lower/Y north,7490.0,2025-10-22 18:18:19.895,2025-10-22 18:18:33.329,13.434,2
Lower/Y north,7490.0,2025-10-22 18:18:55.807,2025-10-22 18:19:07.594,11.787,2
Lower/Y north,7490.0,2025-10-22 18:19:31.722,2025-10-22 18:19:56.394,24.672,3
Lower/Y north,7901.0,2025-10-22 18:20:08.456,2025-10-22 18:20:45.469,37.013,4
Lower/Y north,7490.0,2025-10-22 18:40:07.862,2025-10-22 18:40:19.922,12.06,2
Lower/Y north,7901.0,2025-10-22 18:40:32.258,2025-10-22 18:40:43.773,11.515,2
Lower/Y north,7490.0,2025-10-22 18:40:55.833,2025-10-22 18:41:07.898,12.065,2
Lower/Y north,7490.0,2025-10-22 18:50:35.927,2025-10-22 18:50:49.086,13.159,2
Lower/Y north,7490.0,2025-10-22 20:46:46.978,2025-10-22 20:47:10.554,23.576,3
Lower/Y north,7901.0,2025-10-22 22:21:14.674,2025-10-22 22:21:39.895,25.221,3
Lower/Y north,7901.0,2025-10-23 01:37:37.832,2025-10-23 01:37:50.170,12.338,2
Lower/Y north,7490.0,2025-10-23 01:38:49.942,2025-10-23 01:39:01.456,11.514,2
Lower/Y north,7901.0,2025-10-23 01:39:12.970,2025-10-23 01:39:24.210,11.24,2
Lower/Y north,7901.0,2025-10-23 01:40:57.160,2025-10-23 01:41:32.527,35.367,4
Lower/Y north,7490.0,2025-10-23 01:41:44.316,2025-10-23 01:42:07.894,23.578,3
Lower/Y north,7901.0,2025-10-23 01:42:19.135,2025-10-23 01:42:54.228,35.093,4
Lower/Y north,7490.0,2025-10-23 01:44:27.718,2025-10-23 01:44:39.782,12.064,2
Lower/Y north,7901.0,2025-10-23 01:44:51.023,2025-10-23 01:45:25.844,34.821,4
Lower/Y north,7452.0,2025-10-23 01:45:37.905,2025-10-23 01:45:49.697,11.792,2
Lower/Y north,7490.0,2025-10-23 01:46:25.614,2025-10-23 01:46:49.734,24.12,3
Lower/Y north,7490.0,2025-10-23 01:47:37.711,2025-10-23 01:47:49.772,12.061,2
Lower/Y north,7490.0,2025-10-23 02:03:55.389,2025-10-23 02:04:07.728,12.339,2
Lower/Y north,7490.0,2025-10-23 02:04:31.591,2025-10-23 02:05:28.913,57.322,2
Lower/Y north,7490.0,2025-10-24 05:01:29.789,2025-10-24 05:01:53.911,24.122,3
Lower/Y north,7490.0,2025-10-24 05:02:17.765,2025-10-24 05:02:53.679,35.914,4
Lower/Y north,7490.0,2025-10-24 05:03:41.653,2025-10-24 05:04:17.567,35.914,4
Lower/Y north,7490.0,2025-10-24 05:04:41.696,2025-10-24 05:05:41.737,60.041,6
Lower/Y north,7490.0,2025-10-24 05:06:05.587,2025-10-24 05:06:29.707,24.12,3
Lower/Y north,7490.0,2025-10-24 05:14:10.823,2025-10-24 05:14:22.885,12.062,2
Lower/Y north,7490.0,2025-10-24 05:14:46.733,2025-10-24 05:14:58.799,12.066,2
Lower/Y north,7490.0,2025-10-24 06:03:35.740,2025-10-24 06:03:47.799,12.059,2
Lower/Y north,7901.0,2025-10-24 10:21:04.983,2025-10-24 10:21:16.774,11.791,2
Lower/Y north,7901.0,2025-10-24 13:01:56.165,2025-10-24 13:02:07.680,11.515,2
Lower/Y north,7901.0,2025-10-24 13:07:38.032,2025-10-24 13:08:47.398,69.366,7
Lower/Y north,7901.0,2025-10-24 13:09:10.708,2025-10-24 13:12:37.974,207.266,19
Lower/Y north,7901.0,2025-10-24 13:13:01.002,2025-10-24 13:19:58.809,417.807,39
Lower/Y north,7901.0,2025-10-24 13:20:21.839,2025-10-24 13:22:00.807,98.968,10
Lower/Y north,7490.0,2025-10-24 13:22:12.324,2025-10-24 13:22:24.383,12.059,2
Lower/Y north,7901.0,2025-10-24 13:22:35.902,2025-10-24 13:22:59.475,23.573,3
Lower/Y north,7901.0,2025-10-24 13:23:23.054,2025-10-24 13:27:35.814,252.76,24
Lower/Y north,7490.0,2025-10-24 13:27:47.328,2025-10-24 13:28:11.456,24.128,3
Lower/Y north,7901.0,2025-10-24 13:28:22.971,2025-10-24 13:33:08.902,285.931,27
Lower/Y north,7452.0,2025-10-24 13:33:31.943,2025-10-24 13:33:43.734,11.791,2
Lower/Y north,7901.0,2025-10-24 13:33:55.235,2025-10-24 13:41:47.044,471.809,42
